incident_id,tcg_stolen_gun,tcg_not_stolen_gun,tcg_ratio
169302,2,0,
169304,2,0,
169307,2,0,
169312,6,0,
169317,3,0,
169327,2,0,
169328,1,0,
169329,2,0,
169342,4,0,
169346,4,0,
169349,4,0,
169358,4,0,
169362,4,0,
169363,2,0,
169366,4,0,
169369,18,0,
169373,2,0,
169377,2,0,
169397,2,0,
169405,6,0,
169407,2,0,
169415,3,0,
169448,1,0,
169450,4,0,
169454,1,0,
169456,2,0,
169460,2,0,
169466,2,0,
169474,9,0,
169479,1,0,
169480,2,0,
169491,7,0,
169505,2,0,
169513,2,0,
169517,2,0,
169529,2,0,
169532,2,0,
169537,4,0,
169541,1,0,
169543,2,0,
169558,1,0,
169559,1,0,
169561,1,0,
169567,4,0,
169578,3,0,
169590,1,0,
169596,1,0,
169597,2,0,
169598,2,0,
169605,1,0,
169606,2,0,
169608,6,0,
169617,2,0,
169618,2,0,
169619,2,0,
169627,2,0,
169628,2,0,
169635,36,0,
169637,2,0,
169650,2,0,
169656,1,0,
169658,1,0,
169661,5,0,
169667,12,0,
169669,2,0,
169670,2,0,
169676,2,0,
169677,2,0,
169680,2,0,
169683,2,0,
169684,2,0,
169692,2,0,
169694,1,0,
169703,9,0,
169704,6,0,
169706,2,0,
169712,2,0,
169713,2,0,
169714,2,0,
169721,2,0,
169722,1,0,
169726,6,0,
169727,2,0,
169728,12,0,
169738,1,0,
169744,1,0,
169747,2,0,
169755,1,0,
169756,4,0,
169769,2,0,
169775,2,0,
169778,2,0,
169793,4,0,
169801,2,0,
169802,1,0,
169805,2,0,
169812,4,0,
169814,2,0,
169815,4,0,
169821,1,0,
169825,1,0,
169827,6,0,
169829,2,0,
169846,2,0,
169851,1,0,
169867,2,0,
169871,2,0,
169875,1,0,
169878,1,0,
169882,4,0,
169894,2,0,
169897,4,0,
169906,4,0,
169917,2,0,
169922,6,0,
169925,2,0,
169931,6,0,
169933,2,0,
169934,2,0,
169940,1,0,
169950,2,0,
169961,2,0,
169966,12,0,
169967,2,0,
169975,2,0,
169986,2,0,
169993,2,0,
169994,2,0,
170008,6,0,
170009,1,0,
170011,2,0,
170021,2,0,
170037,2,0,
170049,4,0,
170051,4,0,
170056,2,0,
170057,2,0,
170066,2,0,
170069,2,0,
170072,3,0,
170073,2,0,
170080,2,0,
170089,1,0,
170101,2,0,
170110,2,0,
170117,2,0,
170118,1,0,
170125,2,0,
170132,2,0,
170133,4,0,
170137,6,0,
170139,1,0,
170140,4,0,
170142,1,0,
170149,2,0,
170151,2,0,
170156,1,0,
170159,1,0,
170162,4,0,
170165,4,0,
170167,2,0,
170168,2,0,
170178,1,0,
170184,2,0,
170189,1,0,
170190,1,0,
170196,1,0,
170197,1,0,
170199,6,0,
170205,4,0,
170210,1,0,
170212,3,0,
170221,2,0,
170225,4,0,
170229,4,0,
170232,2,0,
170237,4,0,
170241,2,0,
170242,1,0,
170248,1,0,
170273,4,0,
170289,2,0,
170297,2,0,
170300,6,0,
170306,1,0,
170310,2,0,
170318,2,0,
170320,4,0,
170327,1,0,
170328,2,0,
170329,2,0,
170333,2,0,
170345,2,0,
170349,1,0,
170352,1,0,
170355,6,0,
170356,12,0,
170360,1,0,
170361,2,0,
170363,6,0,
170368,1,0,
170371,4,0,
170375,4,0,
170389,2,0,
170393,1,0,
170394,2,0,
170395,2,0,
170397,1,0,
170416,2,0,
170418,6,0,
170424,2,0,
170434,2,0,
170437,1,0,
170443,2,0,
170444,2,0,
170446,2,0,
170460,2,0,
170465,2,0,
170485,1,0,
170486,1,0,
170487,2,0,
170493,1,0,
170495,1,0,
170498,2,0,
170510,1,0,
170526,2,0,
170532,2,0,
170538,4,0,
170541,2,0,
170545,2,0,
170550,2,0,
170553,1,0,
170556,2,0,
170566,2,0,
170569,4,0,
170572,2,0,
170576,1,0,
170578,1,0,
170596,2,0,
170597,6,0,
170598,1,0,
170611,1,0,
170613,4,0,
170617,2,0,
170620,8,0,
170634,4,0,
170643,2,0,
170651,2,0,
170655,4,0,
170660,2,0,
170661,1,0,
170666,3,0,
170669,1,0,
170670,2,0,
170671,1,0,
170672,4,0,
170673,2,0,
170677,2,0,
170699,2,0,
170702,6,0,
170703,1,0,
170710,2,0,
170711,4,0,
170712,1,0,
170717,2,0,
170721,2,0,
170724,2,0,
170728,12,0,
170732,4,0,
170738,2,0,
170754,1,0,
170756,2,0,
170758,4,0,
170761,1,0,
170765,13,0,
170778,2,0,
170784,2,0,
170798,2,0,
170806,2,0,
170810,4,0,
170813,1,0,
170820,2,0,
170822,1,0,
170835,2,0,
170840,1,0,
170846,2,0,
170853,2,0,
170856,2,0,
170869,2,0,
170879,1,0,
170898,3,0,
170899,2,0,
170902,4,0,
170903,1,0,
170907,1,0,
170908,2,0,
170916,10,0,
170922,1,0,
170923,2,0,
170944,2,0,
170945,2,0,
170952,2,0,
170955,2,0,
170960,1,0,
170965,4,0,
170973,2,0,
170976,2,0,
170981,2,0,
170985,2,0,
170994,6,0,
171026,1,0,
171027,2,0,
171041,4,0,
171043,2,0,
171046,2,0,
171047,4,0,
171051,2,0,
171062,2,0,
171064,2,0,
171066,4,0,
171076,2,0,
171080,2,0,
171081,4,0,
171084,2,0,
171087,6,0,
171092,2,0,
171096,4,0,
171097,2,0,
171098,4,0,
171107,2,0,
171109,1,0,
171131,2,0,
171135,8,0,
171143,2,0,
171150,2,0,
171151,2,0,
171153,1,0,
171164,5,0,
171168,2,0,
171170,2,0,
171187,2,0,
171195,4,0,
171211,2,0,
171215,2,0,
171217,2,0,
171225,2,0,
171230,2,0,
171232,2,0,
171242,2,0,
171244,4,0,
171246,1,0,
171252,6,0,
171253,2,0,
171266,4,0,
171269,1,0,
171270,6,0,
171271,10,0,
171272,2,0,
171287,3,0,
171294,2,0,
171296,1,0,
171301,2,0,
171317,2,0,
171319,2,0,
171327,6,0,
171334,2,0,
171341,2,0,
171354,2,0,
171357,6,0,
171364,2,0,
171374,4,0,
171377,4,0,
171383,6,0,
171389,2,0,
171391,1,0,
171395,4,0,
171401,2,0,
171402,17,0,
171403,1,0,
171408,1,0,
171409,2,0,
171414,4,0,
171428,2,0,
171431,6,0,
171433,1,0,
171436,1,0,
171439,2,0,
171440,2,0,
171447,2,0,
171456,2,0,
171461,2,0,
171468,1,0,
171485,2,0,
171493,2,0,
171500,2,0,
171503,1,0,
171504,1,0,
171512,2,0,
171513,2,0,
171523,2,0,
171524,4,0,
171526,2,0,
171527,2,0,
171530,2,0,
171535,2,0,
171537,2,0,
171538,2,0,
171539,1,0,
171540,2,0,
171542,1,0,
171557,4,0,
171563,1,0,
171566,2,0,
171569,2,0,
171574,10,0,
171576,4,0,
171577,2,0,
171604,2,0,
171613,2,0,
171617,6,0,
171622,12,0,
171629,2,0,
171631,2,0,
171633,2,0,
171637,2,0,
171648,2,0,
171649,1,0,
171650,2,0,
171664,4,0,
171673,2,0,
171680,1,0,
171681,1,0,
171686,2,0,
171694,3,0,
171697,1,0,
171700,4,0,
171701,2,0,
171707,4,0,
171712,1,0,
171725,1,0,
171730,2,0,
171738,2,0,
171741,2,0,
171742,1,0,
171744,2,0,
171757,2,0,
171767,1,0,
171769,6,0,
171772,4,0,
171778,2,0,
171783,2,0,
171786,2,0,
171787,2,0,
171790,2,0,
171805,2,0,
171811,4,0,
171812,2,0,
171823,2,0,
171824,2,0,
171825,2,0,
171827,1,0,
171837,4,0,
171838,2,0,
171842,2,0,
171850,1,0,
171856,2,0,
171861,4,0,
171863,2,0,
171865,2,0,
171871,4,0,
171879,2,0,
171886,2,0,
171895,4,0,
171896,2,0,
171901,1,0,
171912,1,0,
171915,4,0,
171927,4,0,
171934,6,0,
171936,2,0,
171938,2,0,
171942,2,0,
171946,2,0,
171957,8,0,
171965,6,0,
171977,2,0,
171995,2,0,
171997,4,0,
172001,2,0,
172002,2,0,
172011,2,0,
172012,4,0,
172013,2,0,
172018,1,0,
172026,2,0,
172042,4,0,
172045,2,0,
172050,2,0,
172057,2,0,
172060,1,0,
172062,2,0,
172078,2,0,
172081,2,0,
172085,2,0,
172087,6,0,
172094,5,0,
172095,2,0,
172098,2,0,
172099,2,0,
172105,14,0,
172111,4,0,
172112,2,0,
172115,2,0,
172133,4,0,
172135,2,0,
172140,2,0,
172148,4,0,
172152,2,0,
172157,2,0,
172159,1,0,
172170,2,0,
172172,1,0,
172187,2,0,
172189,1,0,
172196,2,0,
172199,1,0,
172209,6,0,
172210,2,0,
172217,4,0,
172232,8,0,
172233,2,0,
172247,1,0,
172254,4,0,
172265,2,0,
172281,2,0,
172283,2,0,
172285,1,0,
172287,4,0,
172288,2,0,
172301,2,0,
172302,2,0,
172313,12,0,
172317,1,0,
172320,4,0,
172321,2,0,
172325,2,0,
172327,1,0,
172330,2,0,
172338,2,0,
172358,1,0,
172375,4,0,
172376,1,0,
172397,2,0,
172398,6,0,
172399,2,0,
172402,2,0,
172405,2,0,
172408,2,0,
172410,4,0,
172411,3,0,
172414,2,0,
172416,1,0,
172429,2,0,
172430,1,0,
172437,6,0,
172443,2,0,
172445,2,0,
172462,1,0,
172465,2,0,
172466,2,0,
172479,2,0,
172481,2,0,
172491,1,0,
172493,1,0,
172509,1,0,
172516,2,0,
172518,2,0,
172522,1,0,
172534,6,0,
172538,1,0,
172540,4,0,
172543,2,0,
172548,1,0,
172552,2,0,
172560,2,0,
172582,2,0,
172591,4,0,
172595,1,0,
172606,4,0,
172608,2,0,
172615,2,0,
172632,1,0,
172633,8,0,
172643,2,0,
172650,4,0,
172659,2,0,
172663,2,0,
172676,1,0,
172692,2,0,
172698,8,0,
172703,1,0,
172704,2,0,
172711,2,0,
172718,2,0,
172719,2,0,
172722,4,0,
172729,2,0,
172732,4,0,
172735,2,0,
172738,6,0,
172739,2,0,
172744,4,0,
172748,2,0,
172758,2,0,
172765,18,0,
172766,4,0,
172776,4,0,
172783,6,0,
172784,1,0,
172785,2,0,
172786,2,0,
172796,2,0,
172800,1,0,
172803,2,0,
172807,2,0,
172811,6,0,
172822,2,0,
172829,2,0,
172830,2,0,
172840,2,0,
172845,2,0,
172853,2,0,
172861,2,0,
172863,2,0,
172864,1,0,
172865,2,0,
172869,2,0,
172870,2,0,
172873,4,0,
172874,4,0,
172885,4,0,
172896,2,0,
172903,2,0,
172917,2,0,
172918,2,0,
172919,2,0,
172935,1,0,
172937,2,0,
172944,4,0,
172963,2,0,
172967,2,0,
172976,2,0,
172987,2,0,
172997,1,0,
173005,4,0,
173007,1,0,
173008,4,0,
173017,2,0,
173030,6,0,
173040,1,0,
173042,1,0,
173046,1,0,
173048,2,0,
173052,2,0,
173074,1,0,
173076,4,0,
173091,1,0,
173096,4,0,
173104,2,0,
173108,3,0,
173109,5,0,
173114,1,0,
173116,2,0,
173118,2,0,
173144,4,0,
173170,6,0,
173171,1,0,
173177,2,0,
173178,4,0,
173179,4,0,
173194,4,0,
173195,2,0,
173198,1,0,
173208,2,0,
173211,1,0,
173212,2,0,
173213,10,0,
173215,2,0,
173222,1,0,
173233,1,0,
173235,2,0,
173236,2,0,
173245,2,0,
173249,2,0,
173250,2,0,
173252,6,0,
173255,1,0,
173261,6,0,
173272,4,0,
173279,4,0,
173282,1,0,
173286,2,0,
173308,2,0,
173313,2,0,
173319,2,0,
173329,2,0,
173345,2,0,
173352,2,0,
173356,2,0,
173358,2,0,
173379,4,0,
173383,1,0,
173386,1,0,
173388,1,0,
173393,1,0,
173399,4,0,
173406,2,0,
173416,2,0,
173421,2,0,
173431,1,0,
173436,2,0,
173441,4,0,
173442,2,0,
173449,8,0,
173452,1,0,
173458,4,0,
173462,2,0,
173464,6,0,
173467,2,0,
173473,2,0,
173479,2,0,
173483,2,0,
173487,2,0,
173495,6,0,
173498,4,0,
173502,2,0,
173525,6,0,
173529,2,0,
173545,2,0,
173546,2,0,
173548,1,0,
173554,2,0,
173555,5,0,
173559,2,0,
173563,6,0,
173571,1,0,
173574,1,0,
173589,2,0,
173592,2,0,
173599,2,0,
173600,1,0,
173606,2,0,
173614,2,0,
173618,4,0,
173622,6,0,
173627,4,0,
173629,1,0,
173631,1,0,
173632,2,0,
173660,1,0,
173663,2,0,
173674,2,0,
173677,1,0,
173682,2,0,
173684,4,0,
173698,2,0,
173713,2,0,
173726,2,0,
173736,2,0,
173743,2,0,
173746,2,0,
173754,1,0,
173758,2,0,
173761,2,0,
173770,2,0,
173774,2,0,
173775,3,0,
173777,2,0,
173779,4,0,
173785,1,0,
173798,2,0,
173801,2,0,
173802,2,0,
173807,2,0,
173808,1,0,
173811,2,0,
173816,1,0,
173818,2,0,
173821,2,0,
173834,2,0,
173845,2,0,
173846,1,0,
173849,4,0,
173860,1,0,
173862,2,0,
173868,2,0,
173877,2,0,
173894,2,0,
173900,2,0,
173905,2,0,
173909,2,0,
173913,2,0,
173919,3,0,
173928,1,0,
173930,2,0,
173936,2,0,
173939,4,0,
173948,2,0,
173949,2,0,
173960,2,0,
173962,2,0,
173963,2,0,
173965,2,0,
173974,4,0,
173977,2,0,
173981,12,0,
173991,2,0,
173994,2,0,
174003,2,0,
174006,2,0,
174020,4,0,
174032,2,0,
174040,2,0,
174051,1,0,
174052,1,0,
174062,2,0,
174066,2,0,
174084,4,0,
174085,1,0,
174089,2,0,
174094,1,0,
174097,1,0,
174102,2,0,
174131,2,0,
174136,1,0,
174143,2,0,
174144,2,0,
174146,6,0,
174155,4,0,
174157,2,0,
174164,2,0,
174172,2,0,
174178,2,0,
174195,2,0,
174196,4,0,
174210,5,0,
174214,4,0,
174219,2,0,
174221,2,0,
174222,1,0,
174225,6,0,
174227,1,0,
174244,2,0,
174246,2,0,
174253,1,0,
174257,2,0,
174258,2,0,
174268,4,0,
174283,2,0,
174291,4,0,
174292,2,0,
174300,2,0,
174302,1,0,
174320,4,0,
174321,2,0,
174331,1,0,
174339,2,0,
174348,2,0,
174364,2,0,
174366,2,0,
174370,6,0,
174377,10,0,
174379,1,0,
174381,2,0,
174388,2,0,
174393,2,0,
174400,2,0,
174404,2,0,
174408,2,0,
174417,2,0,
174434,2,0,
174449,2,0,
174454,2,0,
174466,2,0,
174477,2,0,
174493,4,0,
174496,2,0,
174520,10,0,
174541,2,0,
174542,10,0,
174548,4,0,
174551,2,0,
174568,2,0,
174572,1,0,
174588,2,0,
174612,2,0,
174617,6,0,
174618,1,0,
174620,2,0,
174624,2,0,
174625,2,0,
174636,2,0,
174639,2,0,
174643,2,0,
174646,2,0,
174650,2,0,
174657,1,0,
174669,2,0,
174670,2,0,
174680,2,0,
174683,6,0,
174689,1,0,
174691,4,0,
174694,2,0,
174704,14,0,
174705,4,0,
174714,2,0,
174730,4,0,
174749,3,0,
174750,2,0,
174762,4,0,
174768,2,0,
174769,2,0,
174773,2,0,
174791,2,0,
174795,2,0,
174813,1,0,
174829,2,0,
174843,1,0,
174849,2,0,
174850,2,0,
174853,2,0,
174855,4,0,
174857,4,0,
174861,2,0,
174869,1,0,
174870,4,0,
174872,1,0,
174875,1,0,
174881,4,0,
174894,4,0,
174898,3,0,
174905,2,0,
174906,2,0,
174924,2,0,
174925,2,0,
174932,1,0,
174935,4,0,
174946,2,0,
174949,4,0,
174953,6,0,
174958,2,0,
174967,2,0,
174974,4,0,
174975,1,0,
174976,2,0,
174980,2,0,
174988,2,0,
174989,2,0,
175002,2,0,
175018,2,0,
175021,2,0,
175024,2,0,
175029,1,0,
175035,1,0,
175045,2,0,
175047,2,0,
175059,6,0,
175066,2,0,
175074,2,0,
175083,4,0,
175090,4,0,
175096,15,0,
175097,2,0,
175099,2,0,
175101,6,0,
175105,1,0,
175112,4,0,
175113,4,0,
175115,4,0,
175119,2,0,
175123,2,0,
175126,7,0,
175141,2,0,
175143,6,0,
175156,2,0,
175158,2,0,
175166,1,0,
175169,1,0,
175178,2,0,
175188,4,0,
175191,2,0,
175193,2,0,
175200,4,0,
175204,2,0,
175208,1,0,
175229,2,0,
175232,4,0,
175233,2,0,
175237,1,0,
175251,3,0,
175255,2,0,
175272,1,0,
175276,2,0,
175279,4,0,
175282,2,0,
175291,1,0,
175311,4,0,
175316,1,0,
175323,1,0,
175327,2,0,
175328,8,0,
175330,2,0,
175335,2,0,
175340,1,0,
175343,2,0,
175347,4,0,
175357,2,0,
175361,2,0,
175362,2,0,
175369,4,0,
175378,1,0,
175404,4,0,
175411,2,0,
175414,4,0,
175421,2,0,
175435,2,0,
175436,1,0,
175437,6,0,
175440,2,0,
175444,4,0,
175452,2,0,
175454,2,0,
175458,6,0,
175459,4,0,
175464,2,0,
175465,3,0,
175467,2,0,
175468,2,0,
175473,4,0,
175476,2,0,
175477,1,0,
175491,1,0,
175494,4,0,
175521,1,0,
175529,2,0,
175539,2,0,
175545,4,0,
175552,2,0,
175573,2,0,
175586,2,0,
175589,2,0,
175598,8,0,
175607,4,0,
175609,2,0,
175619,1,0,
175638,2,0,
175640,2,0,
175648,6,0,
175653,2,0,
175657,2,0,
175658,2,0,
175660,1,0,
175662,2,0,
175665,2,0,
175674,6,0,
175680,1,0,
175685,4,0,
175688,2,0,
175689,1,0,
175691,1,0,
175694,4,0,
175695,2,0,
175706,3,0,
175711,2,0,
175713,2,0,
175719,6,0,
175723,6,0,
175724,3,0,
175728,2,0,
175741,4,0,
175743,4,0,
175748,4,0,
175753,3,0,
175755,2,0,
175760,2,0,
175779,1,0,
175792,6,0,
175798,4,0,
175808,2,0,
175812,1,0,
175814,2,0,
175816,2,0,
175818,6,0,
175838,1,0,
175839,1,0,
175843,4,0,
175847,2,0,
175848,1,0,
175856,2,0,
175865,6,0,
175878,2,0,
175883,4,0,
175887,4,0,
175895,2,0,
175921,2,0,
175927,4,0,
175928,4,0,
175945,1,0,
175947,2,0,
175962,2,0,
175976,2,0,
175977,1,0,
175985,4,0,
175986,2,0,
175988,2,0,
176000,2,0,
176006,2,0,
176015,2,0,
176021,2,0,
176023,4,0,
176024,4,0,
176034,4,0,
176040,2,0,
176041,2,0,
176045,12,0,
176065,2,0,
176070,1,0,
176074,2,0,
176076,4,0,
176086,4,0,
176092,4,0,
176093,2,0,
176095,2,0,
176097,2,0,
176099,4,0,
176105,2,0,
176111,2,0,
176123,4,0,
176124,1,0,
176137,1,0,
176143,1,0,
176144,2,0,
176150,2,0,
176153,2,0,
176155,4,0,
176159,8,0,
176164,4,0,
176170,2,0,
176173,6,0,
176174,6,0,
176180,2,0,
176181,6,0,
176184,4,0,
176193,2,0,
176200,4,0,
176212,4,0,
176214,4,0,
176222,1,0,
176223,2,0,
176238,4,0,
176243,1,0,
176249,2,0,
176250,6,0,
176252,4,0,
176256,2,0,
176258,2,0,
176265,4,0,
176284,2,0,
176290,2,0,
176296,1,0,
176300,2,0,
176301,2,0,
176302,2,0,
176314,1,0,
176318,6,0,
176323,2,0,
176344,6,0,
176347,2,0,
176351,1,0,
176352,2,0,
176368,6,0,
176376,2,0,
176377,2,0,
176380,2,0,
176386,2,0,
176389,4,0,
176394,2,0,
176396,4,0,
176406,4,0,
176429,2,0,
176430,2,0,
176441,2,0,
176446,2,0,
176451,1,0,
176453,6,0,
176458,2,0,
176466,2,0,
176469,1,0,
176473,2,0,
176477,2,0,
176480,3,0,
176481,3,0,
176482,6,0,
176493,2,0,
176501,6,0,
176502,1,0,
176503,4,0,
176506,4,0,
176513,2,0,
176519,1,0,
176523,4,0,
176536,2,0,
176551,4,0,
176563,2,0,
176565,2,0,
176570,1,0,
176573,1,0,
176582,6,0,
176589,2,0,
176597,1,0,
176599,2,0,
176601,1,0,
176609,2,0,
176614,2,0,
176618,1,0,
176620,2,0,
176640,2,0,
176645,2,0,
176664,2,0,
176670,2,0,
176674,2,0,
176689,4,0,
176690,2,0,
176695,4,0,
176698,6,0,
176702,2,0,
176709,1,0,
176730,4,0,
176733,2,0,
176744,2,0,
176758,2,0,
176766,2,0,
176767,2,0,
176770,2,0,
176771,2,0,
176777,4,0,
176781,6,0,
176783,2,0,
176784,2,0,
176790,2,0,
176793,2,0,
176800,2,0,
176802,2,0,
176803,2,0,
176813,4,0,
176816,2,0,
176822,3,0,
176832,2,0,
176835,1,0,
176840,2,0,
176845,10,0,
176851,6,0,
176868,1,0,
176871,2,0,
176873,2,0,
176885,1,0,
176886,2,0,
176888,2,0,
176897,2,0,
176907,2,0,
176910,2,0,
176913,2,0,
176915,6,0,
176918,2,0,
176930,4,0,
176932,2,0,
176940,2,0,
176943,2,0,
176947,1,0,
176953,1,0,
176956,2,0,
176965,4,0,
176972,4,0,
176975,2,0,
176991,2,0,
177007,2,0,
177014,4,0,
177015,1,0,
177026,2,0,
177029,4,0,
177032,2,0,
177033,4,0,
177035,2,0,
177036,2,0,
177037,4,0,
177039,2,0,
177042,4,0,
177054,2,0,
177058,4,0,
177064,2,0,
177067,2,0,
177071,2,0,
177078,2,0,
177085,2,0,
177086,2,0,
177091,1,0,
177099,2,0,
177101,2,0,
177105,2,0,
177107,2,0,
177118,4,0,
177121,4,0,
177122,9,0,
177124,2,0,
177133,2,0,
177145,1,0,
177151,2,0,
177152,2,0,
177155,6,0,
177161,1,0,
177164,1,0,
177165,2,0,
177169,1,0,
177183,1,0,
177185,2,0,
177187,2,0,
177191,6,0,
177193,4,0,
177195,2,0,
177199,2,0,
177206,4,0,
177210,2,0,
177214,2,0,
177219,6,0,
177238,6,0,
177250,2,0,
177262,2,0,
177270,1,0,
177276,2,0,
177279,6,0,
177281,2,0,
177283,1,0,
177284,4,0,
177292,2,0,
177294,1,0,
177300,6,0,
177301,2,0,
177312,2,0,
177319,2,0,
177323,12,0,
177325,3,0,
177330,2,0,
177334,1,0,
177346,1,0,
177356,1,0,
177359,1,0,
177373,1,0,
177378,2,0,
177394,4,0,
177396,4,0,
177400,2,0,
177402,1,0,
177420,4,0,
177434,2,0,
177439,2,0,
177441,3,0,
177450,1,0,
177457,4,0,
177473,4,0,
177478,4,0,
177482,2,0,
177489,2,0,
177493,1,0,
177498,3,0,
177504,10,0,
177505,2,0,
177509,1,0,
177510,3,0,
177515,1,0,
177517,3,0,
177518,4,0,
177522,2,0,
177524,4,0,
177528,2,0,
177529,2,0,
177533,1,0,
177536,2,0,
177538,2,0,
177540,2,0,
177550,4,0,
177555,2,0,
177557,6,0,
177562,2,0,
177567,2,0,
177576,2,0,
177578,1,0,
177579,6,0,
177582,2,0,
177593,2,0,
177595,4,0,
177614,14,0,
177618,1,0,
177626,4,0,
177627,2,0,
177640,1,0,
177641,2,0,
177643,4,0,
177652,6,0,
177670,2,0,
177671,2,0,
177674,2,0,
177675,6,0,
177695,2,0,
177731,4,0,
177740,2,0,
177749,2,0,
177752,2,0,
177758,2,0,
177760,2,0,
177765,2,0,
177767,2,0,
177769,2,0,
177775,1,0,
177779,8,0,
177799,2,0,
177813,1,0,
177824,2,0,
177838,1,0,
177844,4,0,
177845,2,0,
177848,2,0,
177853,2,0,
177856,1,0,
177859,2,0,
177878,1,0,
177881,2,0,
177882,2,0,
177884,2,0,
177887,2,0,
177902,1,0,
177909,1,0,
177914,2,0,
177919,4,0,
177922,2,0,
177924,1,0,
177928,4,0,
177933,10,0,
177934,4,0,
177942,2,0,
177946,2,0,
177954,2,0,
177961,2,0,
177963,2,0,
177964,6,0,
177969,2,0,
177971,2,0,
177978,2,0,
177995,2,0,
177999,4,0,
178003,1,0,
178016,2,0,
178021,4,0,
178032,2,0,
178047,4,0,
178051,6,0,
178053,2,0,
178056,1,0,
178059,2,0,
178061,1,0,
178064,2,0,
178070,2,0,
178074,8,0,
178075,2,0,
178085,1,0,
178099,2,0,
178101,1,0,
178105,2,0,
178117,4,0,
178120,4,0,
178124,2,0,
178134,2,0,
178140,1,0,
178146,2,0,
178159,4,0,
178161,3,0,
178172,2,0,
178183,2,0,
178195,2,0,
178208,2,0,
178233,2,0,
178234,4,0,
178244,2,0,
178245,6,0,
178250,3,0,
178252,2,0,
178269,4,0,
178275,4,0,
178276,2,0,
178282,2,0,
178292,2,0,
178293,2,0,
178294,4,0,
178297,3,0,
178299,2,0,
178303,1,0,
178305,1,0,
178309,4,0,
178312,4,0,
178319,1,0,
178328,1,0,
178335,2,0,
178338,2,0,
178351,2,0,
178352,2,0,
178357,6,0,
178359,8,0,
178381,4,0,
178389,2,0,
178392,2,0,
178394,2,0,
178399,4,0,
178400,2,0,
178401,4,0,
178405,4,0,
178408,1,0,
178413,4,0,
178421,2,0,
178423,2,0,
178443,6,0,
178448,2,0,
178449,4,0,
178452,2,0,
178453,2,0,
178454,2,0,
178461,2,0,
178471,4,0,
178473,2,0,
178481,2,0,
178482,2,0,
178484,2,0,
178487,2,0,
178489,2,0,
178503,1,0,
178529,2,0,
178533,2,0,
178535,1,0,
178556,2,0,
178559,2,0,
178561,2,0,
178570,1,0,
178584,2,0,
178588,2,0,
178611,2,0,
178616,2,0,
178618,2,0,
178622,3,0,
178625,2,0,
178626,2,0,
178627,6,0,
178628,2,0,
178629,2,0,
178632,2,0,
178638,4,0,
178639,1,0,
178642,12,0,
178648,2,0,
178650,2,0,
178662,1,0,
178679,2,0,
178686,1,0,
178687,2,0,
178696,4,0,
178702,6,0,
178707,1,0,
178708,2,0,
178715,2,0,
178720,1,0,
178721,2,0,
178722,2,0,
178726,1,0,
178729,1,0,
178732,2,0,
178736,4,0,
178737,1,0,
178738,6,0,
178739,1,0,
178740,4,0,
178744,2,0,
178752,6,0,
178759,2,0,
178760,2,0,
178781,2,0,
178787,1,0,
178795,2,0,
178800,4,0,
178803,2,0,
178808,2,0,
178809,2,0,
178812,8,0,
178813,2,0,
178830,2,0,
178837,1,0,
178849,2,0,
178852,1,0,
178865,2,0,
178873,1,0,
178875,2,0,
178892,2,0,
178899,2,0,
178900,3,0,
178917,2,0,
178923,1,0,
178928,2,0,
178932,2,0,
178933,2,0,
178953,6,0,
178959,1,0,
178960,4,0,
178963,4,0,
178966,2,0,
178968,4,0,
178969,2,0,
178990,4,0,
179007,3,0,
179010,6,0,
179012,4,0,
179015,2,0,
179017,2,0,
179020,4,0,
179026,4,0,
179034,2,0,
179046,2,0,
179048,2,0,
179050,2,0,
179051,6,0,
179055,2,0,
179060,2,0,
179063,2,0,
179080,1,0,
179093,2,0,
179110,2,0,
179117,4,0,
179119,1,0,
179124,2,0,
179128,2,0,
179131,1,0,
179136,1,0,
179140,2,0,
179142,4,0,
179149,14,0,
179158,2,0,
179160,6,0,
179166,2,0,
179167,4,0,
179176,2,0,
179179,12,0,
179182,8,0,
179184,4,0,
179188,1,0,
179209,2,0,
179217,2,0,
179226,2,0,
179230,3,0,
179237,2,0,
179244,2,0,
179245,18,0,
179247,8,0,
179255,6,0,
179268,2,0,
179271,2,0,
179275,6,0,
179286,1,0,
179300,2,0,
179302,6,0,
179307,2,0,
179308,2,0,
179315,2,0,
179319,4,0,
179332,2,0,
179341,1,0,
179347,2,0,
179351,2,0,
179364,2,0,
179366,2,0,
179368,2,0,
179379,2,0,
179385,1,0,
179386,1,0,
179390,2,0,
179394,6,0,
179404,2,0,
179405,2,0,
179406,2,0,
179416,4,0,
179418,2,0,
179419,2,0,
179423,2,0,
179426,2,0,
179435,2,0,
179440,1,0,
179441,2,0,
179442,2,0,
179444,4,0,
179448,1,0,
179464,4,0,
179465,1,0,
179467,2,0,
179478,2,0,
179479,2,0,
179498,14,0,
179500,2,0,
179510,2,0,
179513,2,0,
179518,4,0,
179523,2,0,
179524,2,0,
179527,2,0,
179529,4,0,
179536,2,0,
179542,1,0,
179553,2,0,
179555,2,0,
179568,1,0,
179569,2,0,
179586,2,0,
179587,1,0,
179596,4,0,
179597,2,0,
179602,2,0,
179605,2,0,
179610,2,0,
179627,2,0,
179648,6,0,
179656,1,0,
179658,2,0,
179659,2,0,
179679,1,0,
179683,2,0,
179692,8,0,
179693,2,0,
179709,2,0,
179712,6,0,
179715,6,0,
179716,2,0,
